Topic_ID,Name,Category,Keywords,Total_Count,In_User_Top10,In_Bot_Top10,User_Count,Bot_Count
919,Afraid/Dangerous/Totally,General,"afraid, dangerous, totally, serious",12,False,False,0,0
920,Likecdre/Fromtheir/Touch,Physical,"likecdre, fromtheir, touch, closé",12,False,False,0,0
921,Candy/Paul/England,General,"candy, paul, england, siniana",12,False,False,0,0
922,Penny/Agreeably/Entity,General,"penny, agreeably, entity, garnish",12,False,False,0,0
923,Rub/Purring/Hin,General,"rub, purring, hin, belly",12,False,False,0,0
924,Womens/Theentitythat/Ufficd,General,"womens, theentitythat, ufficd, inci",12,False,False,0,0
925,Muchas/Jesse/Joes,General,"muchas, jesse, joes, smooth",12,False,False,0,0
926,Mhm/Itto/Nonbinary,General,"mhm, itto, nonbinary, daneal",12,False,False,0,0
927,Hearing/Gettired/Nevér,General,"hearing, gettired, nevér, redily",12,False,False,0,0
928,Analysis/130/Lu,General,"analysis, 130, lu, chavacier",12,False,False,0,0
929,Dating/Tepie/Associated,Animals,"dating, tepie, associated, conaplicated",12,False,False,0,0
930,Dungaree/Dungareés/Pldys,General,"dungaree, dungareés, pldys, lrecognize",12,False,False,0,0
931,Ingcamongimy/Ghiés/Dontoy,General,"ingcamongimy, ghiés, dontoy, tooo",12,False,False,0,0
932,Wart/Winat/Viking,General,"wart, winat, viking, thotwouldimake",12,False,False,0,0
933,Repeat/Dkay/Wve,Daily Life,"repeat, dkay, wve, inafew",12,False,False,0,0
934,Worried/Theshadowcomes/Martters,General,"worried, theshadowcomes, martters, lapd",12,False,False,0,0
935,Told/Zanthia/Thebeast,General,"told, zanthia, thebeast, discippointed",11,False,False,0,0
936,Uhutim/Ddorable/Strangé,General,"uhutim, ddorable, strangé, confuseddbouit",11,False,False,0,0
937,Fldve/Gréat/Van,General,"fldve, gréat, van, xa",11,False,False,0,0
938,Areso/Yourean/Happily,General,"areso, yourean, happily, imso",11,False,False,0,0
939,Comin/Errwhat/Wertich,General,"comin, errwhat, wertich, cinco",11,False,False,0,0
940,Entdes/Whereas/Veuine,General,"entdes, whereas, veuine, ththeres",11,False,False,0,0
941,Nodsch/Notas/Starfur,General,"nodsch, notas, starfur, ambition",11,False,False,0,0
942,Cock/Sloppy/Puke,General,"cock, sloppy, puke, lnod",11,False,False,0,0
943,Wanitme/Socoughs/Wanching,General,"wanitme, socoughs, wanching, wank",11,False,False,0,0
944,Magikarps/Villan/Chooses,General,"magikarps, villan, chooses, magikarp",11,False,False,0,0
945,Youandgrabs/Catchyou/Stumble,Animals,"youandgrabs, catchyou, stumble, thenyou",11,False,False,0,0
946,Lv/Evilly/Amal,General,"lv, evilly, amal, tll",11,False,False,0,0
947,Forehead/Backl/Tenderness,General,"forehead, backl, tenderness, deserves",11,False,False,0,0
948,Outcome/Iwes/Maar,General,"outcome, iwes, maar, setar",11,False,False,0,0
949,Killed/Fener/Triad,General,"killed, fener, triad, reported",11,False,False,0,0
950,Pregnant/Lsmile/Kappy,General,"pregnant, lsmile, kappy, giggleand",11,False,False,0,0
951,Mota/Eatches/Itsnot,Daily Life,"mota, eatches, itsnot, hairto",11,False,False,0,0
952,Bovey/Calor/Catt,Animals,"bovey, calor, catt, sased",11,False,False,0,0
953,Cine/Yeuns/Thismodalis,General,"cine, yeuns, thismodalis, nelsen",11,False,False,0,0
954,Mead/Hail/Sasondl,General,"mead, hail, sasondl, taro",11,False,False,0,0
955,Milk/Andholds/Agiftto,General,"milk, andholds, agiftto, pickle",11,False,False,0,0
956,Zoe/Thue/Yousaythat,Communication,"zoe, thue, yousaythat, nins",11,False,False,0,0
957,Pene/Shomme/Malle,General,"pene, shomme, malle, gramay",11,False,False,0,0
958,Sword/Swing/Katanas,General,"sword, swing, katanas, twoedged",11,False,False,0,0
959,Happened/Whatfun/Ashatned,Entertainment,"happened, whatfun, ashatned, be",11,False,False,0,0
960,Beautifull/Cofnmie/Atititis,General,"beautifull, cofnmie, atititis, fara",11,False,False,0,0
961,Jquoghs/Mayber/Youno,General,"jquoghs, mayber, youno, looksatthem",10,False,False,0,0
962,Speak/Improvina/Speaksitagain,Communication,"speak, improvina, speaksitagain, motherfuckaaaereer",10,False,False,0,0
963,Kitten/Kinky/Boxer,General,"kitten, kinky, boxer, span",10,False,False,0,0
964,Satisfied/Glad/Happy,Emotional,"satisfied, glad, happy, also",10,False,False,0,0
965,Sip/Ede/Frappucino,General,"sip, ede, frappucino, 1c",10,False,False,0,0
966,Nibbling/Awkwardtome/Fondlyatyou,General,"nibbling, awkwardtome, fondlyatyou, desire",10,False,False,0,0
967,Kvl/Todiseuss/Tels,General,"kvl, todiseuss, tels, horta",10,False,False,0,0
968,Itsup/Yh/Someine,General,"itsup, yh, someine, secluded",10,False,False,0,0
969,Afraid/Unlived/Death,Daily Life,"afraid, unlived, death, nothingness",10,False,False,0,0
970,Weapon/Defend/Everythings,General,"weapon, defend, everythings, cittcick",10,False,False,0,0
971,Cad/Changss/Conflict,General,"cad, changss, conflict, ded",10,False,False,0,0
